Month,Group ID,Our Transaction IDs,Bank Line IDs,Payment Reference,Cardinality,Our Amount,Bank Amount,Difference,Status,Days Old,Match Method,Comments
June 2026,JUN-G0132,TXNJUN00330,BLJUN00276,PRJUN61100987,"1:1 - one payment, one credit",13405.1,13405.1,0.0,Matched,24,Payment reference match,Bank narration shows reference PRJUN61100987.
June 2026,JUN-G0133,TXNJUN00329,BLJUN00275,PRJUN61705758,"1:1 - one payment, one credit",27902.54,27902.54,0.0,Matched,29,Payment reference match,Bank narration shows reference PRJUN61705758.
June 2026,JUN-G0134,TXNJUN00496,BLJUN00442,PRJUN62733674,"1:1 - one payment, one credit",43555.11,43555.11,0.0,Matched,23,Payment reference match,Bank narration shows reference PRJUN62733674.
June 2026,JUN-G0135,TXNJUN00336,BLJUN00282,PRJUN62738860,"1:1 - one payment, one credit",11040.87,11040.87,0.0,Matched,18,Payment reference match,Bank narration shows reference PRJUN62738860.
June 2026,JUN-G0136,TXNJUN00437,BLJUN00383,PRJUN62989744,"1:1 - one payment, one credit",3540.52,3540.52,0.0,Matched,7,Payment reference match,Bank narration shows reference PRJUN62989744.
June 2026,JUN-G0137,TXNJUN00333,BLJUN00279,PRJUN63108878,"1:1 - one payment, one credit",79992.87,79992.87,0.0,Matched,19,Payment reference match,Bank narration shows reference PRJUN63108878.
June 2026,JUN-G0138,TXNJUN00482,BLJUN00428,PRJUN63720675,"1:1 - one payment, one credit",26006.19,26006.19,0.0,Matched,15,Payment reference match,Bank narration shows reference PRJUN63720675.
June 2026,JUN-G0139,TXNJUN00489,BLJUN00435,PRJUN64126921,"1:1 - one payment, one credit",7719.2,7719.2,0.0,Matched,22,Payment reference match,Bank narration shows reference PRJUN64126921.
June 2026,JUN-G0140,TXNJUN00583,BLJUN00493,PRJUN65462544,"1:1 - one payment, one credit",74513.95,74513.95,0.0,Matched,9,Payment reference match,Bank narration shows reference PRJUN65462544.
June 2026,JUN-G0141,,BLJUN00494,,0:1 - credit with no payment,0.0,74513.95,-74513.95,Exception,8,Payment reference match,Reference PRJUN65462544 was already paid in full. This credit is a repeat.
June 2026,JUN-G0142,TXNJUN00354,BLJUN00300,PRJUN65784972,"1:1 - one payment, one credit",79829.75,79829.75,0.0,Matched,7,Payment reference match,Bank narration shows reference PRJUN65784972.
June 2026,JUN-G0143,TXNJUN00371,BLJUN00317,PRJUN66682016,"1:1 - one payment, one credit",12773.6,12773.6,0.0,Matched,7,Payment reference match,Bank narration shows reference PRJUN66682016.
June 2026,JUN-G0144,TXNJUN00380,BLJUN00326,PRJUN66851305,"1:1 - one payment, one credit",38365.78,38365.78,0.0,Matched,7,Payment reference match,Bank narration shows reference PRJUN66851305.
June 2026,JUN-G0145,TXNJUN00453,BLJUN00399,PRJUN66882385,"1:1 - one payment, one credit",80937.79,80937.79,0.0,Matched,17,Payment reference match,Bank narration shows reference PRJUN66882385.
June 2026,JUN-G0146,TXNJUN00580,BLJUN00487,PRJUN67108220,"1:1 - one payment, one credit",24365.58,24365.58,0.0,Matched,22,Payment reference match,Bank narration shows reference PRJUN67108220.
June 2026,JUN-G0147,,BLJUN00488,,0:1 - credit with no payment,0.0,24365.58,-24365.58,Exception,21,Payment reference match,Reference PRJUN67108220 was already paid in full. This credit is a repeat.
June 2026,JUN-G0148,TXNJUN00509,BLJUN00455,PRJUN67513345,"1:1 - one payment, one credit",52987.72,52987.72,0.0,Matched,21,Payment reference match,Bank narration shows reference PRJUN67513345.
June 2026,JUN-G0149,TXNJUN00365,BLJUN00311,PRJUN67665720,"1:1 - one payment, one credit",47124.24,47124.24,0.0,Matched,23,Payment reference match,Bank narration shows reference PRJUN67665720.
June 2026,JUN-G0150,TXNJUN00486,BLJUN00432,PRJUN68095862,"1:1 - one payment, one credit",69100.27,69100.27,0.0,Matched,8,Payment reference match,Bank narration shows reference PRJUN68095862.
June 2026,JUN-G0151,TXNJUN00469,BLJUN00415,PRJUN68205561,"1:1 - one payment, one credit",94571.01,94571.01,0.0,Matched,8,Payment reference match,Bank narration shows reference PRJUN68205561.
June 2026,JUN-G0152,TXNJUN00331,BLJUN00277,PRJUN68341261,"1:1 - one payment, one credit",40149.45,40149.45,0.0,Matched,21,Payment reference match,Bank narration shows reference PRJUN68341261.
June 2026,JUN-G0153,TXNJUN00481,BLJUN00427,PRJUN68749047,"1:1 - one payment, one credit",25672.32,25672.32,0.0,Matched,10,Payment reference match,Bank narration shows reference PRJUN68749047.
June 2026,JUN-G0154,TXNJUN00425,BLJUN00371,PRJUN68816911,"1:1 - one payment, one credit",40012.14,40012.14,0.0,Matched,6,Payment reference match,Bank narration shows reference PRJUN68816911.
June 2026,JUN-G0155,TXNJUN00592,BLJUN00498,PRJUN68917831,"1:1 - one payment, one credit",16093.9,15813.99,279.91,Partial Match,26,Payment reference match,Bank narration shows reference PRJUN68917831. Bank paid 279.91 less than our books.
June 2026,JUN-G0156,TXNJUN00485,BLJUN00431,PRJUN69148126,"1:1 - one payment, one credit",6251.09,6251.09,0.0,Matched,28,Payment reference match,Bank narration shows reference PRJUN69148126.
June 2026,JUN-G0157,TXNJUN00490,BLJUN00436,PRJUN70004467,"1:1 - one payment, one credit",11497.47,11497.47,0.0,Matched,19,Payment reference match,Bank narration shows reference PRJUN70004467.
June 2026,JUN-G0158,TXNJUN00363,BLJUN00309,PRJUN70665302,"1:1 - one payment, one credit",60286.23,60286.23,0.0,Matched,27,Payment reference match,Bank narration shows reference PRJUN70665302.
June 2026,JUN-G0159,TXNJUN00464,BLJUN00410,PRJUN70673557,"1:1 - one payment, one credit",20088.98,20088.98,0.0,Matched,21,Payment reference match,Bank narration shows reference PRJUN70673557.
June 2026,JUN-G0160,TXNJUN00497,BLJUN00443,PRJUN71389561,"1:1 - one payment, one credit",56087.71,56087.71,0.0,Matched,8,Payment reference match,Bank narration shows reference PRJUN71389561.
June 2026,JUN-G0161,TXNJUN00479,BLJUN00425,PRJUN72314252,"1:1 - one payment, one credit",9706.89,9706.89,0.0,Matched,28,Payment reference match,Bank narration shows reference PRJUN72314252.
June 2026,JUN-G0162,TXNJUN00391,BLJUN00337,PRJUN72423883,"1:1 - one payment, one credit",73541.73,73541.73,0.0,Matched,20,Payment reference match,Bank narration shows reference PRJUN72423883.
June 2026,JUN-G0163,TXNJUN00433,BLJUN00379,PRJUN73209094,"1:1 - one payment, one credit",85039.64,85039.64,0.0,Matched,14,Payment reference match,Bank narration shows reference PRJUN73209094.
June 2026,JUN-G0164,TXNJUN00426,BLJUN00372,PRJUN74355957,"1:1 - one payment, one credit",61929.37,61929.37,0.0,Matched,11,Payment reference match,Bank narration shows reference PRJUN74355957.
June 2026,JUN-G0165,TXNJUN00455,BLJUN00401,PRJUN74657836,"1:1 - one payment, one credit",32112.88,32112.88,0.0,Matched,27,Payment reference match,Bank narration shows reference PRJUN74657836.
June 2026,JUN-G0166,TXNJUN00353,BLJUN00299,PRJUN75043108,"1:1 - one payment, one credit",18738.42,18738.42,0.0,Matched,25,Payment reference match,Bank narration shows reference PRJUN75043108.
June 2026,JUN-G0167,TXNJUN00407,BLJUN00353,PRJUN76588957,"1:1 - one payment, one credit",36513.61,36513.61,0.0,Matched,29,Payment reference match,Bank narration shows reference PRJUN76588957.
June 2026,JUN-G0168,TXNJUN00468,BLJUN00414,PRJUN77556678,"1:1 - one payment, one credit",29254.4,29254.4,0.0,Matched,11,Payment reference match,Bank narration shows reference PRJUN77556678.
June 2026,JUN-G0169,TXNJUN00397,BLJUN00343,PRJUN77837366,"1:1 - one payment, one credit",60626.19,60626.19,0.0,Matched,25,Payment reference match,Bank narration shows reference PRJUN77837366.
June 2026,JUN-G0170,TXNJUN00498,BLJUN00444,PRJUN78227286,"1:1 - one payment, one credit",87530.13,87530.13,0.0,Matched,5,Payment reference match,Bank narration shows reference PRJUN78227286.
June 2026,JUN-G0171,TXNJUN00478,BLJUN00424,PRJUN78679929,"1:1 - one payment, one credit",68807.65,68807.65,0.0,Matched,27,Payment reference match,Bank narration shows reference PRJUN78679929.
June 2026,JUN-G0172,TXNJUN00361,BLJUN00307,PRJUN79043610,"1:1 - one payment, one credit",77488.39,77488.39,0.0,Matched,8,Payment reference match,Bank narration shows reference PRJUN79043610.
June 2026,JUN-G0173,TXNJUN00376,BLJUN00322,PRJUN79491111,"1:1 - one payment, one credit",48527.26,48527.26,0.0,Matched,10,Payment reference match,Bank narration shows reference PRJUN79491111.
June 2026,JUN-G0174,TXNJUN00462,BLJUN00408,PRJUN81113720,"1:1 - one payment, one credit",39391.91,39391.91,0.0,Matched,20,Payment reference match,Bank narration shows reference PRJUN81113720.
June 2026,JUN-G0175,TXNJUN00360,BLJUN00306,PRJUN81441519,"1:1 - one payment, one credit",56802.27,56802.27,0.0,Matched,21,Payment reference match,Bank narration shows reference PRJUN81441519.
June 2026,JUN-G0176,TXNJUN00436,BLJUN00382,PRJUN81875527,"1:1 - one payment, one credit",82388.21,82388.21,0.0,Matched,8,Payment reference match,Bank narration shows reference PRJUN81875527.
June 2026,JUN-G0177,TXNJUN00394,BLJUN00340,PRJUN82684966,"1:1 - one payment, one credit",60505.49,60505.49,0.0,Matched,18,Payment reference match,Bank narration shows reference PRJUN82684966.
June 2026,JUN-G0178,TXNJUN00339,BLJUN00285,PRJUN82966824,"1:1 - one payment, one credit",75170.81,75170.81,0.0,Matched,28,Payment reference match,Bank narration shows reference PRJUN82966824.
June 2026,JUN-G0179,TXNJUN00357,BLJUN00303,PRJUN83330295,"1:1 - one payment, one credit",94031.25,94031.25,0.0,Matched,23,Payment reference match,Bank narration shows reference PRJUN83330295.
June 2026,JUN-G0180,TXNJUN00356,BLJUN00302,PRJUN83782999,"1:1 - one payment, one credit",10976.74,10976.74,0.0,Matched,13,Payment reference match,Bank narration shows reference PRJUN83782999.
June 2026,JUN-G0181,TXNJUN00409,BLJUN00355,PRJUN83912181,"1:1 - one payment, one credit",6027.77,6027.77,0.0,Matched,14,Payment reference match,Bank narration shows reference PRJUN83912181.
June 2026,JUN-G0182,TXNJUN00389,BLJUN00335,PRJUN84204255,"1:1 - one payment, one credit",70428.09,70428.09,0.0,Matched,7,Payment reference match,Bank narration shows reference PRJUN84204255.
June 2026,JUN-G0183,TXNJUN00501,BLJUN00447,PRJUN84300459,"1:1 - one payment, one credit",20843.21,20843.21,0.0,Matched,9,Payment reference match,Bank narration shows reference PRJUN84300459.
June 2026,JUN-G0184,TXNJUN00491,BLJUN00437,PRJUN84776858,"1:1 - one payment, one credit",266.08,266.08,0.0,Matched,12,Payment reference match,Bank narration shows reference PRJUN84776858.
June 2026,JUN-G0185,TXNJUN00345,BLJUN00291,PRJUN85141654,"1:1 - one payment, one credit",91064.33,91064.33,0.0,Matched,16,Payment reference match,Bank narration shows reference PRJUN85141654.
June 2026,JUN-G0186,TXNJUN00415,BLJUN00361,PRJUN85579195,"1:1 - one payment, one credit",79527.03,79527.03,0.0,Matched,23,Payment reference match,Bank narration shows reference PRJUN85579195.
June 2026,JUN-G0187,TXNJUN00373,BLJUN00319,PRJUN85603667,"1:1 - one payment, one credit",58077.75,58077.75,0.0,Matched,29,Payment reference match,Bank narration shows reference PRJUN85603667.
June 2026,JUN-G0188,TXNJUN00435,BLJUN00381,PRJUN85731895,"1:1 - one payment, one credit",14569.63,14569.63,0.0,Matched,28,Payment reference match,Bank narration shows reference PRJUN85731895.
June 2026,JUN-G0189,TXNJUN00366,BLJUN00312,PRJUN85986307,"1:1 - one payment, one credit",74941.77,74941.77,0.0,Matched,14,Payment reference match,Bank narration shows reference PRJUN85986307.
June 2026,JUN-G0190,TXNJUN00458,BLJUN00404,PRJUN86778235,"1:1 - one payment, one credit",32765.08,32765.08,0.0,Matched,23,Payment reference match,Bank narration shows reference PRJUN86778235.
June 2026,JUN-G0191,TXNJUN00351,BLJUN00297,PRJUN87149161,"1:1 - one payment, one credit",40332.92,40332.92,0.0,Matched,17,Payment reference match,Bank narration shows reference PRJUN87149161.
June 2026,JUN-G0192,TXNJUN00386,BLJUN00332,PRJUN87396877,"1:1 - one payment, one credit",7552.39,7552.39,0.0,Matched,9,Payment reference match,Bank narration shows reference PRJUN87396877.
June 2026,JUN-G0193,TXNJUN00364,BLJUN00310,PRJUN88108751,"1:1 - one payment, one credit",82579.01,82579.01,0.0,Matched,29,Payment reference match,Bank narration shows reference PRJUN88108751.
June 2026,JUN-G0194,TXNJUN00405,BLJUN00351,PRJUN88158177,"1:1 - one payment, one credit",24773.26,24773.26,0.0,Matched,11,Payment reference match,Bank narration shows reference PRJUN88158177.
June 2026,JUN-G0195,TXNJUN00454,BLJUN00400,PRJUN88448538,"1:1 - one payment, one credit",946.18,946.18,0.0,Matched,26,Payment reference match,Bank narration shows reference PRJUN88448538.
June 2026,JUN-G0196,TXNJUN00370,BLJUN00316,PRJUN89682313,"1:1 - one payment, one credit",49467.34,49467.34,0.0,Matched,22,Payment reference match,Bank narration shows reference PRJUN89682313.
June 2026,JUN-G0197,TXNJUN00472,BLJUN00418,PRJUN89715138,"1:1 - one payment, one credit",62971.65,62971.65,0.0,Matched,28,Payment reference match,Bank narration shows reference PRJUN89715138.
June 2026,JUN-G0198,TXNJUN00429,BLJUN00375,PRJUN91512791,"1:1 - one payment, one credit",15135.58,15135.58,0.0,Matched,16,Payment reference match,Bank narration shows reference PRJUN91512791.
June 2026,JUN-G0199,TXNJUN00359,BLJUN00305,PRJUN91907952,"1:1 - one payment, one credit",40818.83,40818.83,0.0,Matched,9,Payment reference match,Bank narration shows reference PRJUN91907952.
June 2026,JUN-G0200,TXNJUN00422,BLJUN00368,PRJUN92058189,"1:1 - one payment, one credit",60856.53,60856.53,0.0,Matched,22,Payment reference match,Bank narration shows reference PRJUN92058189.
June 2026,JUN-G0201,TXNJUN00443,BLJUN00389,PRJUN92979370,"1:1 - one payment, one credit",64757.02,64757.02,0.0,Matched,10,Payment reference match,Bank narration shows reference PRJUN92979370.
June 2026,JUN-G0202,TXNJUN00513,BLJUN00459,PRJUN92984217,"1:1 - one payment, one credit",45242.72,45242.72,0.0,Matched,13,Payment reference match,Bank narration shows reference PRJUN92984217.
June 2026,JUN-G0203,TXNJUN00474,BLJUN00420,PRJUN93590502,"1:1 - one payment, one credit",66643.82,66643.82,0.0,Matched,10,Payment reference match,Bank narration shows reference PRJUN93590502.
June 2026,JUN-G0204,TXNJUN00332,BLJUN00278,PRJUN93890601,"1:1 - one payment, one credit",56513.16,56513.16,0.0,Matched,14,Payment reference match,Bank narration shows reference PRJUN93890601.
June 2026,JUN-G0205,TXNJUN00410,BLJUN00356,PRJUN94658420,"1:1 - one payment, one credit",75561.68,75561.68,0.0,Matched,12,Payment reference match,Bank narration shows reference PRJUN94658420.
June 2026,JUN-G0206,TXNJUN00487,BLJUN00433,PRJUN96355513,"1:1 - one payment, one credit",48152.53,48152.53,0.0,Matched,24,Payment reference match,Bank narration shows reference PRJUN96355513.
June 2026,JUN-G0207,TXNJUN00368,BLJUN00314,PRJUN97857309,"1:1 - one payment, one credit",23974.38,23974.38,0.0,Matched,18,Payment reference match,Bank narration shows reference PRJUN97857309.
June 2026,JUN-G0208,TXNJUN00492,BLJUN00438,PRJUN97858385,"1:1 - one payment, one credit",43475.7,43475.7,0.0,Matched,8,Payment reference match,Bank narration shows reference PRJUN97858385.
June 2026,JUN-G0209,TXNJUN00442,BLJUN00388,PRJUN97884113,"1:1 - one payment, one credit",54449.2,54449.2,0.0,Matched,14,Payment reference match,Bank narration shows reference PRJUN97884113.
June 2026,JUN-G0210,TXNJUN00591,BLJUN00497,PRJUN98070348,"1:1 - one payment, one credit",20755.81,20368.57,387.24,Partial Match,10,Payment reference match,Bank narration shows reference PRJUN98070348. Bank paid 387.24 less than our books.
June 2026,JUN-G0211,TXNJUN00499,BLJUN00445,PRJUN98251083,"1:1 - one payment, one credit",57683.73,57683.73,0.0,Matched,10,Payment reference match,Bank narration shows reference PRJUN98251083.
June 2026,JUN-G0212,TXNJUN00340,BLJUN00286,PRJUN98261798,"1:1 - one payment, one credit",33887.09,33887.09,0.0,Matched,8,Payment reference match,Bank narration shows reference PRJUN98261798.
June 2026,JUN-G0213,TXNJUN00430,BLJUN00376,PRJUN98663948,"1:1 - one payment, one credit",28428.71,28428.71,0.0,Matched,20,Payment reference match,Bank narration shows reference PRJUN98663948.
June 2026,JUN-G0214,TXNJUN00506,BLJUN00452,PRJUN99186817,"1:1 - one payment, one credit",88034.44,88034.44,0.0,Matched,28,Payment reference match,Bank narration shows reference PRJUN99186817.
June 2026,JUN-G0215,TXNMAY00308,BLJUN00262,PRMAY12058055,"1:1 - one payment, one credit",89045.89,89045.89,0.0,Matched,33,Payment reference match,Bank narration shows reference PRMAY12058055. Narration marks it as a previous cycle.
June 2026,JUN-G0216,TXNMAY00314,BLJUN00268,PRMAY12176998,"1:1 - one payment, one credit",52676.27,52676.27,0.0,Matched,32,Payment reference match,Bank narration shows reference PRMAY12176998. Narration marks it as a previous cycle.
June 2026,JUN-G0217,TXNMAY00319,BLJUN00273,PRMAY14539747,"1:1 - one payment, one credit",89806.57,89806.57,0.0,Matched,34,Payment reference match,Bank narration shows reference PRMAY14539747. Narration marks it as a previous cycle.
June 2026,JUN-G0218,TXNMAY00299,BLJUN00253,PRMAY16292676,"1:1 - one payment, one credit",89465.31,89465.31,0.0,Matched,32,Payment reference match,Bank narration shows reference PRMAY16292676. Narration marks it as a previous cycle.
June 2026,JUN-G0219,TXNMAY00312,BLJUN00266,PRMAY23234972,"1:1 - one payment, one credit",72414.34,72414.34,0.0,Matched,31,Payment reference match,Bank narration shows reference PRMAY23234972. Narration marks it as a previous cycle.
June 2026,JUN-G0220,TXNMAY00318,BLJUN00272,PRMAY28784915,"1:1 - one payment, one credit",17688.53,17688.53,0.0,Matched,31,Payment reference match,Bank narration shows reference PRMAY28784915. Narration marks it as a previous cycle.
June 2026,JUN-G0221,TXNMAY00302,BLJUN00256,PRMAY29374563,"1:1 - one payment, one credit",86921.73,86921.73,0.0,Matched,31,Payment reference match,Bank narration shows reference PRMAY29374563. Narration marks it as a previous cycle.
June 2026,JUN-G0222,TXNMAY00315,BLJUN00269,PRMAY30456313,"1:1 - one payment, one credit",31504.74,31504.74,0.0,Matched,33,Payment reference match,Bank narration shows reference PRMAY30456313. Narration marks it as a previous cycle.
June 2026,JUN-G0223,TXNMAY00301,BLJUN00255,PRMAY34679818,"1:1 - one payment, one credit",23081.74,23081.74,0.0,Matched,31,Payment reference match,Bank narration shows reference PRMAY34679818. Narration marks it as a previous cycle.
June 2026,JUN-G0224,TXNMAY00309,BLJUN00263,PRMAY42560305,"1:1 - one payment, one credit",37830.89,37830.89,0.0,Matched,33,Payment reference match,Bank narration shows reference PRMAY42560305. Narration marks it as a previous cycle.
June 2026,JUN-G0225,TXNMAY00316,BLJUN00270,PRMAY42981324,"1:1 - one payment, one credit",52423.38,52423.38,0.0,Matched,31,Payment reference match,Bank narration shows reference PRMAY42981324. Narration marks it as a previous cycle.
June 2026,JUN-G0226,TXNMAY00311,BLJUN00265,PRMAY45106207,"1:1 - one payment, one credit",48839.37,48839.37,0.0,Matched,32,Payment reference match,Bank narration shows reference PRMAY45106207. Narration marks it as a previous cycle.
June 2026,JUN-G0227,TXNMAY00300,BLJUN00254,PRMAY52779814,"1:1 - one payment, one credit",38932.56,38932.56,0.0,Matched,31,Payment reference match,Bank narration shows reference PRMAY52779814. Narration marks it as a previous cycle.
June 2026,JUN-G0228,TXNMAY00310,BLJUN00264,PRMAY53166435,"1:1 - one payment, one credit",36317.7,36317.7,0.0,Matched,32,Payment reference match,Bank narration shows reference PRMAY53166435. Narration marks it as a previous cycle.
June 2026,JUN-G0229,TXNMAY00304,BLJUN00258,PRMAY54327148,"1:1 - one payment, one credit",87630.92,87630.92,0.0,Matched,34,Payment reference match,Bank narration shows reference PRMAY54327148. Narration marks it as a previous cycle.
June 2026,JUN-G0230,TXNMAY00313,BLJUN00267,PRMAY59755172,"1:1 - one payment, one credit",39469.88,39469.88,0.0,Matched,32,Payment reference match,Bank narration shows reference PRMAY59755172. Narration marks it as a previous cycle.
June 2026,JUN-G0231,TXNMAY00320,BLJUN00274,PRMAY65350347,"1:1 - one payment, one credit",80081.11,80081.11,0.0,Matched,33,Payment reference match,Bank narration shows reference PRMAY65350347. Narration marks it as a previous cycle.
June 2026,JUN-G0232,TXNMAY00317,BLJUN00271,PRMAY75581613,"1:1 - one payment, one credit",43913.55,43913.55,0.0,Matched,31,Payment reference match,Bank narration shows reference PRMAY75581613. Narration marks it as a previous cycle.
June 2026,JUN-G0233,TXNMAY00305,BLJUN00259,PRMAY81891784,"1:1 - one payment, one credit",5133.1,5133.1,0.0,Matched,33,Payment reference match,Bank narration shows reference PRMAY81891784. Narration marks it as a previous cycle.
June 2026,JUN-G0234,TXNMAY00303,BLJUN00257,PRMAY84797762,"1:1 - one payment, one credit",37052.7,37052.7,0.0,Matched,33,Payment reference match,Bank narration shows reference PRMAY84797762. Narration marks it as a previous cycle.
June 2026,JUN-G0235,TXNMAY00307,BLJUN00261,PRMAY85007641,"1:1 - one payment, one credit",45672.6,45672.6,0.0,Matched,33,Payment reference match,Bank narration shows reference PRMAY85007641. Narration marks it as a previous cycle.
June 2026,JUN-G0236,TXNMAY00306,BLJUN00260,PRMAY90922827,"1:1 - one payment, one credit",83025.54,83025.54,0.0,Matched,34,Payment reference match,Bank narration shows reference PRMAY90922827. Narration marks it as a previous cycle.
June 2026,JUN-G0237,"TXNJUN00575,TXNJUN00576,TXNJUN00577,TXNJUN00578,TXNJUN00579",BLJUN00486,"PRJUN15830187,PRJUN74709513,PRJUN82381739,PRJUN97138408,PRJUN98502178","N:1 - many payments, one credit",55880.5,55880.5,0.0,Matched,24,Net settlement sweep,Bank rolled 5 payments for merchant M1031 dated 2026-06-06 into 1 credit(s).
June 2026,JUN-G0238,"TXNJUN00570,TXNJUN00571,TXNJUN00572,TXNJUN00573,TXNJUN00574","BLJUN00484,BLJUN00485","PRJUN32893086,PRJUN34412077,PRJUN55992559,PRJUN61735818,PRJUN90643207","N:M - many payments, many credits",81175.76,81175.76,0.0,Matched,11,Net settlement sweep,Bank rolled 5 payments for merchant M1014 dated 2026-06-19 into 2 credit(s).
June 2026,JUN-G0239,TXNJUN00593,,PRJUN42112480,1:0 - payment with no credit,92692.45,0.0,92692.45,Open,3,No match found,No bank credit found for this payment.
June 2026,JUN-G0240,TXNJUN00594,,PRJUN63611082,1:0 - payment with no credit,63700.48,0.0,63700.48,Open,1,No match found,No bank credit found for this payment.
June 2026,JUN-G0241,TXNJUN00595,,PRJUN36885204,1:0 - payment with no credit,70073.69,0.0,70073.69,Open,3,No match found,No bank credit found for this payment.
June 2026,JUN-G0242,TXNJUN00596,,PRJUN83765077,1:0 - payment with no credit,69051.64,0.0,69051.64,Open,1,No match found,No bank credit found for this payment.
June 2026,JUN-G0243,TXNJUN00597,,PRJUN47112255,1:0 - payment with no credit,57702.93,0.0,57702.93,Open,2,No match found,No bank credit found for this payment.
June 2026,JUN-G0244,TXNJUN00598,,PRJUN64218119,1:0 - payment with no credit,24989.94,0.0,24989.94,Open,3,No match found,No bank credit found for this payment.
June 2026,JUN-G0245,TXNJUN00599,,PRJUN24289484,1:0 - payment with no credit,47925.28,0.0,47925.28,Open,3,No match found,No bank credit found for this payment.
June 2026,JUN-G0246,TXNJUN00600,,PRJUN78892172,1:0 - payment with no credit,83261.71,0.0,83261.71,Open,1,No match found,No bank credit found for this payment.
June 2026,JUN-G0247,TXNJUN00601,,PRJUN60610858,1:0 - payment with no credit,73204.39,0.0,73204.39,Open,0,No match found,No bank credit found for this payment.
June 2026,JUN-G0248,TXNJUN00602,,PRJUN71836850,1:0 - payment with no credit,45916.67,0.0,45916.67,Open,3,No match found,No bank credit found for this payment.
June 2026,JUN-G0249,TXNJUN00603,,PRJUN61361533,1:0 - payment with no credit,64387.5,0.0,64387.5,Open,2,No match found,No bank credit found for this payment.
June 2026,JUN-G0250,TXNJUN00604,,PRJUN65354876,1:0 - payment with no credit,49188.77,0.0,49188.77,Open,1,No match found,No bank credit found for this payment.
June 2026,JUN-G0251,TXNJUN00605,,PRJUN43320572,1:0 - payment with no credit,9062.64,0.0,9062.64,Open,1,No match found,No bank credit found for this payment.
June 2026,JUN-G0252,TXNJUN00606,,PRJUN84430642,1:0 - payment with no credit,45403.63,0.0,45403.63,Open,2,No match found,No bank credit found for this payment.
June 2026,JUN-G0253,TXNJUN00607,,PRJUN87002404,1:0 - payment with no credit,17568.83,0.0,17568.83,Open,1,No match found,No bank credit found for this payment.
June 2026,JUN-G0254,TXNJUN00608,,PRJUN36798789,1:0 - payment with no credit,69931.9,0.0,69931.9,Open,2,No match found,No bank credit found for this payment.
June 2026,JUN-G0255,TXNJUN00609,,PRJUN40763714,1:0 - payment with no credit,79360.61,0.0,79360.61,Open,2,No match found,No bank credit found for this payment.
June 2026,JUN-G0256,TXNJUN00610,,PRJUN24319594,1:0 - payment with no credit,87437.83,0.0,87437.83,Open,3,No match found,No bank credit found for this payment.
June 2026,JUN-G0257,TXNJUN00611,,PRJUN10889014,1:0 - payment with no credit,81459.21,0.0,81459.21,Open,16,No match found,No bank credit found for this payment.
June 2026,JUN-G0258,TXNJUN00612,,PRJUN59821155,1:0 - payment with no credit,30135.75,0.0,30135.75,Open,19,No match found,No bank credit found for this payment.
June 2026,JUN-G0259,TXNJUN00613,,PRJUN34544645,1:0 - payment with no credit,87041.65,0.0,87041.65,Open,16,No match found,No bank credit found for this payment.
June 2026,JUN-G0260,TXNJUN00614,,PRJUN39808788,1:0 - payment with no credit,54889.03,0.0,54889.03,Open,16,No match found,No bank credit found for this payment.
June 2026,JUN-G0261,TXNJUN00615,,PRJUN66797703,1:0 - payment with no credit,89282.26,0.0,89282.26,Open,21,No match found,No bank credit found for this payment.
June 2026,JUN-G0262,TXNJUN00616,,PRJUN56612335,1:0 - payment with no credit,81772.91,0.0,81772.91,Open,22,No match found,No bank credit found for this payment.
June 2026,JUN-G0263,TXNMAY00321,,PRMAY30270856,1:0 - payment with no credit,20973.69,0.0,20973.69,Open,59,No match found,No bank credit found for this payment.
June 2026,JUN-G0264,TXNMAY00322,,PRMAY18113477,1:0 - payment with no credit,60674.78,0.0,60674.78,Open,50,No match found,No bank credit found for this payment.
June 2026,JUN-G0265,TXNMAY00323,,PRMAY12111482,1:0 - payment with no credit,50677.13,0.0,50677.13,Open,59,No match found,No bank credit found for this payment.
June 2026,JUN-G0266,TXNMAY00324,,PRMAY12244945,1:0 - payment with no credit,68677.76,0.0,68677.76,Open,51,No match found,No bank credit found for this payment.
June 2026,JUN-G0267,TXNMAY00325,,PRMAY77406294,1:0 - payment with no credit,66372.15,0.0,66372.15,Open,46,No match found,No bank credit found for this payment.
June 2026,JUN-G0268,TXNMAY00326,,PRMAY24363501,1:0 - payment with no credit,49935.52,0.0,49935.52,Open,58,No match found,No bank credit found for this payment.
June 2026,JUN-G0269,TXNMAY00327,,PRMAY93185576,1:0 - payment with no credit,24166.62,0.0,24166.62,Open,51,No match found,No bank credit found for this payment.
June 2026,JUN-G0270,TXNMAY00328,,PRMAY63270536,1:0 - payment with no credit,35596.64,0.0,35596.64,Open,58,No match found,No bank credit found for this payment.
June 2026,JUN-G0271,,BLJUN00499,,0:1 - credit with no payment,0.0,66408.67,-66408.67,Exception,22,No match found,This credit does not match any payment in our books.
June 2026,JUN-G0272,,BLJUN00500,,0:1 - credit with no payment,0.0,36200.8,-36200.8,Exception,19,No match found,This credit does not match any payment in our books.
June 2026,JUN-G0273,,BLJUN00501,,0:1 - credit with no payment,0.0,81909.53,-81909.53,Exception,6,No match found,This credit does not match any payment in our books.
